Section ID,QuestionNumber,Question ID,Question,Type,Parent ID,SubQuestionsFirst,CSSClass,Guidance10,Guidance5,Guidance0,WantConfidence,WantJustification,JustificationNote,HasPrivateNotes,WantExamples,Multiplier,OptionGuidance,Option0,Option1,Option2,Option3,Option4,Option5,Option6,Option7,Option8,Option9,Supporting0,Supporting1,Supporting2,Supporting3,Supporting4,Supporting5,HelpLink
CLIMATE,,A.CLIMATE.VUL-AVA.e1,Part 2: Data fields and quality assessment.,ElementGroup,A.CLIMATE.VUL-AVA,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.VUL-AVA.e1.e1.0,"The data contains information on future natural hazards, extreme weather events, and climate variability.",Option,A.CLIMATE.VUL-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1;Please briefly explain, with URLs.",2;Please provide URLs.,,,,,
CLIMATE,,A.CLIMATE.VUL-AVA.e1.e1.1,"The data contains information on poverty, gender, and marginalized populations.",Option,A.CLIMATE.VUL-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.VUL-AVA.e1.e1.2,The data draws on granular local information.,Option,A.CLIMATE.VUL-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.VUL-AVA.e1.e1.3,Data based on projections draws on transparent and open models.,Option,A.CLIMATE.VUL-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly explain, with examples.",,,,,,
CLIMATE,,A.CLIMATE.VUL-AVA.e1.e1.4,Data includes information about individuals' sex or gender.,Option,A.CLIMATE.VUL-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly describe what data includes sex or gender information.",,,,,,
CLIMATE,,A.CLIMATE.VUL-AVA.e1.e1.5,"Historical mapping data is available, to track change over time.",Option,A.CLIMATE.VUL-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.VUL-AVA.e1.e1.6,Limitations of the data are clearly stated.,Option,A.CLIMATE.VUL-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.VUL-AVA.e1.e1.7,A mechanism allows additional actors to contribute to the data repository.,Option,A.CLIMATE.VUL-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.VUL-AVA.e2,Part 3: Barriers to data quality or availability.,ElementGroup,A.CLIMATE.VUL-AVA,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.VUL-AVA.e2.e2.0,This information is missing required data.,Option,A.CLIMATE.VUL-AVA.e2,,,,,,No,,,,,0.5,"In cases where a separate indicator has asked you to determine data requirements of a relevant governing framework, assess against that. In cases where there is no such related governance indicator, assess based on the parameters laid out in the publication of the information, your local knowledge, and any broader research you may have done for this theme. ",There is no evidence of data gaps.,There is evidence that a portion of mandated data is missing.,There is evidence of widespread omissions in mandated data.,,,,,,,,"1,2;Please briefly explain.",,,,,,
CLIMATE,,A.CLIMATE.VUL-AVA.e2.e2.1,The availability of this data has been affected by government response to COVID-19.,Option,A.CLIMATE.VUL-AVA.e2,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly describe how COVID-19 affected the availability of this data.",,,,,,
CLIMATE,,A.CLIMATE.VUL-AVA.div-Extent,Extent,Note,A.CLIMATE.VUL-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.VUL-AVA.c0,How comprehensive is the data assessed for this question?,Radio,A.CLIMATE.VUL-AVA,,radio-list,,,,No,,,,,1,,"The data assessed covers one or more localities, but there are many other localities without available data, or with data of a lesser quality.","The data assessed covers one or more localities, and is a representative example of the kind of data that can be found for all, or most, localities.",The data assessed provides national coverage.,,,,,,,,0;Which locality does this data cover?,,,,,,
LAND,,A.LAND.PLU-AVA,To what extent is planned land use information available as open data?,Status,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/A.LAND.PLU-AVA/
LAND,,A.LAND.PLU-AVA.div-Existence,Existence,Note,A.LAND.PLU-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.PLU-AVA.a0,Is this data available online in any form?,Radio,A.LAND.PLU-AVA,,radio-list,,,,No,,,,,1,,Data is not available online,"Data is available, but not as a result of government action","Data is available from government, or because of government actions",,,,,,,,0;Are there other offline ways to access this data in the country? (e.g. attending an office to inspect it),"1;If government is not providing access to data, how is this data available? ","1,2;Please provide a URL for where this data can be found",,,,
LAND,,A.LAND.PLU-AVA.div-Elements,Elements,Note,A.LAND.PLU-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.PLU-AVA.e,Part 1: General checklist,ElementGroup,A.LAND.PLU-AVA,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.PLU-AVA.e.e.0,Data is openly licensed.,Option,A.LAND.PLU-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"0;If there are explicit restrictions placed on re-use of the dataset, briefly describe those here.","1,2;If the data is provided with an explicit open license, please provide the name of the license, or a link to it here.",,,,,
LAND,,A.LAND.PLU-AVA.e.e.1,Data is timely and updated.,Option,A.LAND.PLU-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,When was the most recent update to this dataset?,,,,,,
LAND,,A.LAND.PLU-AVA.e.e.2,Dataset is available free of charge.,Option,A.LAND.PLU-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.PLU-AVA.e.e.3,Data is provided in machine-readable format(s),Option,A.LAND.PLU-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please provide a URL where this machine-readable data can be found. (Additional URLs can be included in the justification and supporting evidence)","1,2;Please provide a comma separated list of the formats available? (E.g. csv, json)",1;What prevents you from assessing this data as fully machine-readable? ,,,,
LAND,,A.LAND.PLU-AVA.e.e.4,The machine-readable dataset is available as a whole,Option,A.LAND.PLU-AVA.e,,,,,,No,,,,,0.5,"Answer no if it's only possible to access individual records; Answer partially if it's possible to export extracts of the data; Answer yes if there are bulk downloads or APIs providing access to the whole dataset without financial, technical or legal barriers. ",No,Partially,Yes,,,,,,,,"1,2;Please provide a URL where bulk download access is available or described.","1,2;If bulk access is provided through an API, please provide a link to where the API is described.",,,,,
LAND,,A.LAND.PLU-AVA.e.e.5,There are accessible and open official tools available to help users locate and explore individual records.,Option,A.LAND.PLU-AVA.e,,,,,,No,,,,,0.5,Answer 'partially' if tools make it possible to get at extracts of data without having to download a full dataset. Answer 'yes' if there is an interactive tool that displays user-filtered extracts of the data to answer simple questions without downloading data at all. ,No,Partialy ,Yes,,,,,,,,"1,2;Please provide URL",1;What are the main barriers to accessibility and usability?,,,,,
LAND,,A.LAND.PLU-AVA.e1,Part 2: Dataset elements,ElementGroup,A.LAND.PLU-AVA,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.PLU-AVA.e1.e1.0,Each record has a geospatial reference that allows to assign features to a spatial extent. ,Option,A.LAND.PLU-AVA.e1,,,,,,No,,,,,0.5,"The geospatial reference might be latitude-longitute coordinates, an ID to associate it to a geospatial dataset, an address, etc. ""Partially"" is intended for cases where a geographical reference exists, but it could have been more precise, for example, when the neighbourhood is informed, but there are no clear reasons for not to inform latitude-longitude coordinates. Will be assessed with ""Yes"" datasets that have the most granular geographic references that can be expected for its kind.",No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.PLU-AVA.e1.e1.1,Data is linked to spatial plans and regulations from where it is derived.,Option,A.LAND.PLU-AVA.e1,,,,,,No,,,,,0.5,,No,Yes,,,,,,,,,,,,,,,
LAND,,A.LAND.PLU-AVA.e1.e1.2,Data is available on building permits.,Option,A.LAND.PLU-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2; Please provide url to find the source.",,,,,,
LAND,,A.LAND.PLU-AVA.e1.e1.3,Data is available on development applications.,Option,A.LAND.PLU-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2; Please provide the source url.",,,,,,
LAND,,A.LAND.PLU-AVA.div-Extent,Extent,Note,A.LAND.PLU-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.PLU-AVA.c0,How comprehensive is the data assessed for this question?,Radio,A.LAND.PLU-AVA,,radio-list,,,,No,,,,,1,,"The data assessed covers one or more localities, but there are many other localities without available data, or with data of a lesser quality.","The data assessed covers one or more localities, and is a representative example of the kind of data that can be found for all, or most, localities.",The data assessed provides national coverage.,,,,,,,,0;Which locality does this data cover?,,,,,,
CLIMATE,,U.CLIMATE.ADA-USE,"To what extent is there evidence of diverse actors using climate or biodiversity data to create, expand, or refine mitigation or adaptation efforts?",Status,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/U.CLIMATE.ADA-USE/
CLIMATE,,U.CLIMATE.ADA-USE.div-Existence,Existence,Note,U.CLIMATE.ADA-USE,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLIMATE,,U.CLIMATE.ADA-USE.a0,Is there evidence of actors or entities using climate action data to support adaptation?,Radio,U.CLIMATE.ADA-USE,,radio-list,,,,No,,,,,1,,No evidence of actors or entities using this data for adaptation purposes.,"There are isolated cases of actors or entities using this kind of data for adaptation purposes, though the source may not be open data.",There are a number of cases of actors or entities using this kind of open data for adaptation purposes.,There are widespread and regular cases of actors or entities using this kind of open data for adaptation purposes.,,,,,,,,,,,,,
CLIMATE,,U.CLIMATE.ADA-USE.div-Elements,Elements,Note,U.CLIMATE.ADA-USE,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLIMATE,,U.CLIMATE.ADA-USE.e.0,The national government regularly uses this data for adaptation purposes.,Option,U.CLIMATE.ADA-USE,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly explain and provide one or more examples of the most significant uses you're aware of.","1,2;Is there evidence that these uses have focused on adaptation for communities or regions identified as specifically vulnerable? ","1,2;Would you characterize these uses as predominantly incremental or transformational?",,,,
CLIMATE,,U.CLIMATE.ADA-USE.e.1,Sub-national governments regularly use this data for adaptation purposes.,Option,U.CLIMATE.ADA-USE,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly explain and provide one or more examples of the most significant uses you're aware of.","1,2;Is there evidence that these uses have focused on adaptation for communities or regions identified as specifically vulnerable? ","1,2;Would you characterize these uses as predominantly incremental or transformational?",,,,
CLIMATE,,U.CLIMATE.ADA-USE.e.2,Businesses regularly use this data for adaptation purposes.,Option,U.CLIMATE.ADA-USE,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly explain and provide one or more examples of the most significant uses you're aware of.","1,2;Is there evidence that these uses have focused on adaptation for communities or regions identified as specifically vulnerable? ","1,2;Would you characterize these uses as predominantly incremental or transformational?",,,,
CLIMATE,,U.CLIMATE.ADA-USE.e.3,Community or civil society organizations regularly use this data for adaptation purposes.,Option,U.CLIMATE.ADA-USE,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly explain and provide one or more examples of the most significant uses you're aware of.","1,2;Is there evidence that these uses have focused on adaptation for communities or regions identified as specifically vulnerable? ","1,2;Would you characterize these uses as predominantly incremental or transformational?",,,,
CLIMATE,,U.CLIMATE.ADA-USE.e.4,Media regularly use this data to investigate or otherwise report on adaptation efforts.,Option,U.CLIMATE.ADA-USE,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly explain and provide one or more examples of the most significant uses you're aware of.","1,2;Is there evidence that these uses have focused on adaptation for communities or regions identified as specifically vulnerable? ","1,2;Would you characterize these uses as predominantly incremental or transformational?",,,,
CLIMATE,,U.CLIMATE.ADA-USE.div-Extent,Extent,Note,U.CLIMATE.ADA-USE,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLIMATE,,U.CLIMATE.ADA-USE.c0,There is evidence that these uses are having meaningful positive impacts.,Radio,U.CLIMATE.ADA-USE,,radio-list,,,,No,,,,,1,,No,Partially,Yes,,,,,,,,,"1,2;Please briefly explain and provide URLs to relevant evidence.",,,,,
